night_frame,night_time_seconds,day_frame,day_time_seconds,confidence,status
283,9.433333,392,13.066667,0.338096,review
284,9.466667,394,13.133333,0.309596,review
285,9.5,396,13.2,0.281096,review
286,9.533333,398,13.266667,0.252596,review
287,9.566667,400,13.333333,0.224096,review
288,9.6,402,13.4,0.195595,review
289,9.633333,404,13.466667,0.222794,review
290,9.666667,406,13.533333,0.249994,review
291,9.7,408,13.6,0.277194,review
292,9.733333,410,13.666667,0.304393,review
293,9.766667,412,13.733333,0.331593,review
294,9.8,414,13.8,0.358793,matched
295,9.833333,416,13.866667,0.320738,review
296,9.866667,418,13.933333,0.282682,review
297,9.9,420,14.0,0.244626,review
298,9.933333,422,14.066667,0.20657,review
299,9.966667,424,14.133333,0.168515,review
300,10.0,426,14.2,0.130459,review
301,10.033333,428,14.266667,0.108716,review
302,10.066667,430,14.333333,0.086973,review
303,10.1,432,14.4,0.065229,review
304,10.133333,434,14.466667,0.043486,review
305,10.166667,436,14.533333,0.021743,review
306,10.2,438,14.6,0.0,review
307,10.233333,440,14.666667,0.018324,review
308,10.266667,442,14.733333,0.036648,review
309,10.3,444,14.8,0.054972,review
310,10.333333,446,14.866667,0.073296,review
311,10.366667,448,14.933333,0.09162,review
312,10.4,450,15.0,0.109944,review
313,10.433333,452,15.066667,0.09162,review
314,10.466667,454,15.133333,0.073296,review
315,10.5,456,15.2,0.054972,review
316,10.533333,458,15.266667,0.036648,review
317,10.566667,460,15.333333,0.018324,review
318,10.6,462,15.4,0.0,review
319,10.633333,464,15.466667,0.0366,review
320,10.666667,466,15.533333,0.073201,review
321,10.7,468,15.6,0.109802,review
322,10.733333,470,15.666667,0.146403,review
323,10.766667,472,15.733333,0.183004,review
324,10.8,474,15.8,0.219605,review
325,10.833333,476,15.866667,0.207986,review
326,10.866667,478,15.933333,0.196367,review
327,10.9,480,16.0,0.184748,review
328,10.933333,482,16.066667,0.173129,review
329,10.966667,484,16.133333,0.16151,review
330,11.0,486,16.2,0.149891,review
331,11.033333,488,16.266667,0.127802,review
332,11.066667,490,16.333333,0.105713,review
333,11.1,492,16.4,0.083624,review
334,11.133333,494,16.466667,0.061535,review
335,11.166667,496,16.533333,0.039446,review
336,11.2,498,16.6,0.017357,review
337,11.233333,500,16.666667,0.031875,review
338,11.266667,502,16.733333,0.046394,review
339,11.3,504,16.8,0.060912,review
340,11.333333,506,16.866667,0.07543,review
341,11.366667,508,16.933333,0.089949,review
342,11.4,510,17.0,0.104467,review
343,11.433333,512,17.066667,0.148343,review
344,11.466667,514,17.133333,0.192218,review
345,11.5,516,17.2,0.236094,review
346,11.533333,518,17.266667,0.279969,review
347,11.566667,520,17.333333,0.323845,review
348,11.6,522,17.4,0.36772,matched
349,11.633333,524,17.466667,0.368892,matched
350,11.666667,526,17.533333,0.370064,matched
351,11.7,528,17.6,0.371235,matched
352,11.733333,530,17.666667,0.372407,matched
353,11.766667,532,17.733333,0.373578,matched
354,11.8,534,17.8,0.37475,matched
355,11.833333,536,17.866667,0.336079,review
356,11.866667,538,17.933333,0.297407,review
357,11.9,540,18.0,0.258735,review
358,11.933333,542,18.066667,0.220063,review
359,11.966667,544,18.133333,0.181392,review
360,12.0,546,18.2,0.14272,review
361,12.033333,548,18.266667,0.154354,review
362,12.066667,550,18.333333,0.165989,review
363,12.1,552,18.4,0.177623,review
364,12.133333,554,18.466667,0.189257,review
365,12.166667,556,18.533333,0.200892,review
366,12.2,558,18.6,0.212526,review
367,12.233333,560,18.666667,0.211288,review
368,12.266667,562,18.733333,0.210049,review
369,12.3,564,18.8,0.208811,review
370,12.333333,566,18.866667,0.207573,review
371,12.366667,568,18.933333,0.206334,review
372,12.4,570,19.0,0.205096,review
373,12.433333,572,19.066667,0.222408,review
374,12.466667,574,19.133333,0.239721,review
375,12.5,576,19.2,0.257033,review
376,12.533333,578,19.266667,0.274345,review
377,12.566667,580,19.333333,0.291658,review
378,12.6,582,19.4,0.30897,review
379,12.633333,584,19.466667,0.316868,review
380,12.666667,586,19.533333,0.324765,review
381,12.7,588,19.6,0.332663,review
382,12.733333,590,19.666667,0.340561,review
383,12.766667,592,19.733333,0.348458,review
