night_frame,night_time_seconds,day_frame,day_time_seconds,confidence,status
227,7.566667,292,9.733333,0.594533,matched
228,7.6,294,9.8,0.57344,matched
229,7.633333,296,9.866667,0.556234,matched
230,7.666667,298,9.933333,0.539029,matched
231,7.7,300,10.0,0.521823,matched
232,7.733333,302,10.066667,0.504617,matched
233,7.766667,304,10.133333,0.487412,matched
234,7.8,306,10.2,0.470206,matched
235,7.833333,308,10.266667,0.508505,matched
236,7.866667,310,10.333333,0.546804,matched
237,7.9,312,10.4,0.585103,matched
238,7.933333,314,10.466667,0.623402,matched
239,7.966667,316,10.533333,0.661701,matched
240,8.0,318,10.6,0.7,matched
241,8.033333,320,10.666667,0.7,matched
242,8.066667,322,10.733333,0.7,matched
243,8.1,324,10.8,0.7,matched
244,8.133333,326,10.866667,0.7,matched
245,8.166667,328,10.933333,0.7,matched
246,8.2,330,11.0,0.7,matched
247,8.233333,332,11.066667,0.7,matched
248,8.266667,334,11.133333,0.7,matched
249,8.3,336,11.2,0.7,matched
250,8.333333,338,11.266667,0.7,matched
251,8.366667,340,11.333333,0.7,matched
252,8.4,342,11.4,0.7,matched
253,8.433333,344,11.466667,0.7,matched
254,8.466667,346,11.533333,0.7,matched
255,8.5,348,11.6,0.7,matched
256,8.533333,350,11.666667,0.7,matched
257,8.566667,352,11.733333,0.7,matched
258,8.6,354,11.8,0.7,matched
259,8.633333,356,11.866667,0.689136,matched
260,8.666667,358,11.933333,0.678272,matched
261,8.7,360,12.0,0.667409,matched
262,8.733333,362,12.066667,0.656545,matched
263,8.766667,364,12.133333,0.645681,matched
264,8.8,366,12.2,0.634817,matched
265,8.833333,368,12.266667,0.645681,matched
266,8.866667,370,12.333333,0.656545,matched
267,8.9,372,12.4,0.667408,matched
268,8.933333,374,12.466667,0.678272,matched
269,8.966667,376,12.533333,0.689136,matched
270,9.0,378,12.6,0.7,matched
271,9.033333,380,12.666667,0.680178,matched
272,9.066667,382,12.733333,0.660356,matched
273,9.1,384,12.8,0.640533,matched
274,9.133333,386,12.866667,0.620711,matched
275,9.166667,388,12.933333,0.600889,matched
276,9.2,390,13.0,0.581067,matched
277,9.233333,392,13.066667,0.562692,matched
